Cidade Considerada;Regiao Administrativa;Ano Obito;Mes Obito;Mes Descricao;Sexo;Turno;Tipo Acidente;Tipo Veiculo;Faixa Etaria;Idade;Hora Acidente;Tipo Vitima;Tipo Local do Acidente;Dia Semana;Tipo de Via;LAT_(geo);LONG_(geo);Rua / Rodovia
SALTO DE PIRAPORA;Sorocaba;2016;12;DEZEMBRO;MASCULINO;NOITE;OUTROS;AUTOMOVEL;35-39;38;;PASSAGEIRO;PUBLICO;SABADO;Rodovias;-23,69169974;-47,60689314;SP 264
SALTO DE PIRAPORA;Sorocaba;2016;12;DEZEMBRO;MASCULINO;MADRUGADA;OUTROS;CAMINHAO;25-29;26;;CONDUTOR;PUBLICO;QUARTA;Rodovias;-23,66540218;-47,59913457;SP 264
SANTA BARBARA D OESTE;Campinas;2016;12;DEZEMBRO;MASCULINO;NOITE;COLISAO;MOTOCICLETA;45-49;45;;CONDUTOR;PUBLICO;TERCA;Vias Municipais;-22,745965;-47,361682;Avenida Santa Barbara
SANTA RITA DO PASSA QUATRO;Central;2016;12;DEZEMBRO;MASCULINO;MANHA;NAO DISPONIVEL;NAO DISPONIVEL;50-54;52;;NAO DISPONIVEL;NAO DISPONIVEL;SEGUNDA;Nao Disponivel;ND;ND;NAO DISPONIVEL
SANTANA DE PARNAIBA;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;MADRUGADA;COLISAO;AUTOMOVEL;18-24;18;;CONDUTOR;PUBLICO;SEXTA;Vias Municipais;-23,46155575;-46,87847319;AVENIDA YOJIRO TAKAOKA
SANTO ANASTACIO;Presidente Prudente;2016;12;DEZEMBRO;FEMININO;MADRUGADA;OUTROS;AUTOMOVEL;30-34;30;;PASSAGEIRO;PUBLICO;SABADO;Vias Municipais;-21,952879;-51,643075;VICINAL JOSE SANCHES POSTIGO
SANTO ANDRE;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;MANHA;ATROPELAMENTO;PEDESTRE;50-54;50;;PEDESTRE;PUBLICO;QUARTA;Vias Municipais;-23,697562;-46,495855;Rua Lamartine
SANTO ANDRE;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;NOITE;CHOQUE;BICICLETA;0-17;14;;CONDUTOR;PUBLICO;QUINTA;Vias Municipais;-23,739761;-46,496191;ESTRADA DO PEDROSO
SANTO ANDRE;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;NOITE;CHOQUE;MOTOCICLETA;25-29;26;;CONDUTOR;PUBLICO;SABADO;Vias Municipais;-23,624628;-46,485407;RUA ORATÓRIO
SANTO ANDRE;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;FEMININO;NOITE;ATROPELAMENTO;PEDESTRE;70-74;70;;PEDESTRE;PUBLICO;TERCA;Vias Municipais;-23,644465;-46,523416;AVENIDA ANTÔNIO CARDOSO
SANTOS;Baixada Santista;2016;12;DEZEMBRO;MASCULINO;TARDE;CHOQUE;AUTOMOVEL;75-79;79;;CONDUTOR;PUBLICO;DOMINGO;Vias Municipais;-23,967764;-46,346328;Avenida Presidente Wilson
SANTOS;Baixada Santista;2016;12;DEZEMBRO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;NAO DISPONIVEL;NAO DISPONIVEL;;PEDESTRE;PUBLICO;SABADO;Rodovias;-23,92840561;-46,36596362;SP 150
SAO BERNARDO DO CAMPO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;NOITE;OUTROS;MOTOCICLETA;18-24;21;;CONDUTOR;PUBLICO;SEGUNDA;Vias Municipais;-23,724168;-46,55018;VIADUTO MIGUEL ETENIQUE
SAO BERNARDO DO CAMPO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;NAO DISPONIVEL;OUTROS;MOTOCICLETA;45-49;47;;CONDUTOR;PUBLICO;SEXTA;Rodovias;-23,89672951;-46,50629251;SP 160
SAO BERNARDO DO CAMPO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;MADRUGADA;CHOQUE;MOTOCICLETA;25-29;26;;CONDUTOR;PUBLICO;SEXTA;Vias Municipais;-23,77703747;-46,60142028;RUA PARANAGUÁ
SAO BERNARDO DO CAMPO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;FEMININO;TARDE;CHOQUE;AUTOMOVEL;45-49;46;;PASSAGEIRO;PUBLICO;SEXTA;Rodovias;-23,73241842;-46,6045253;SP 160
SAO BERNARDO DO CAMPO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;35-39;36;;PEDESTRE;PUBLICO;DOMINGO;Vias Municipais;-23,71710086;-46,56428773;RUA PADRE GERÔNIMO CARDIM
SAO BERNARDO DO CAMPO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;FEMININO;MADRUGADA;ATROPELAMENTO;PEDESTRE;NAO DISPONIVEL;NAO DISPONIVEL;;PEDESTRE;PUBLICO;QUARTA;Rodovias;-23,78421551;-46,59770406;SP 160
SAO BERNARDO DO CAMPO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;FEMININO;MANHA;COLISAO;BICICLETA;35-39;38;;CONDUTOR;PUBLICO;DOMINGO;Rodovias;-23,7495554;-46,53780186;SP 150
SAO BERNARDO DO CAMPO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;TARDE;COLISAO;MOTOCICLETA;18-24;20;;CONDUTOR;PUBLICO;DOMINGO;Vias Municipais;-23,666649;-46,576017;AVENIDA TRINTA E UM DE MARCO
SAO BERNARDO DO CAMPO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;MADRUGADA;COLISAO;ONIBUS;70-74;71;;PASSAGEIRO;PUBLICO;QUARTA;Rodovias;-23,85331206;-46,57414529;SP 160
SAO CARLOS;Central;2016;12;DEZEMBRO;FEMININO;TARDE;COLISAO;AUTOMOVEL;80 ou mais;88;;CONDUTOR;PUBLICO;SEXTA;Vias Municipais;-22,017803;-47,886702;Rua Rui Barbosa
SAO CARLOS;Central;2016;12;DEZEMBRO;MASCULINO;MADRUGADA;COLISAO;MOTOCICLETA;50-54;51;;CONDUTOR;PUBLICO;DOMINGO;Vias Municipais;-22,034602;-47,872568;AVENIDA GETÚLIO VARGAS
SAO CARLOS;Central;2016;12;DEZEMBRO;MASCULINO;MANHA;COLISAO;AUTOMOVEL;45-49;49;;CONDUTOR;PUBLICO;QUINTA;Rodovias;-22,04638052;-47,79773707;SP 215
SAO CARLOS;Central;2016;12;DEZEMBRO;MASCULINO;MANHA;CHOQUE;AUTOMOVEL;30-34;31;;CONDUTOR;PUBLICO;SEXTA;Rodovias;-22,06914026;-47,84632663;SP 310
SAO JOSE DO BARREIRO;Sao Jose dos Campos;2016;12;DEZEMBRO;MASCULINO;TARDE;NAO DISPONIVEL;OUTROS;75-79;76;;CONDUTOR;PUBLICO;SEXTA;Nao Disponivel;ND;ND;NAO DISPONIVEL
IPIGUA;Sao Jose do Rio Preto;2016;12;DEZEMBRO;MASCULINO;NOITE;NAO DISPONIVEL;MOTOCICLETA;30-34;30;;CONDUTOR;PUBLICO;DOMINGO;Rodovias;-20,70194214;-49,38775445;SP 427
SAO JOSE DO RIO PRETO;Sao Jose do Rio Preto;2016;12;DEZEMBRO;MASCULINO;NOITE;NAO DISPONIVEL;MOTOCICLETA;65-69;66;;NAO DISPONIVEL;PUBLICO;SEGUNDA;Nao Disponivel;ND;ND;NAO DISPONIVEL
SAO JOSE DO RIO PRETO;Sao Jose do Rio Preto;2016;12;DEZEMBRO;MASCULINO;TARDE;ATROPELAMENTO;PEDESTRE;60-64;60;;PEDESTRE;PUBLICO;DOMINGO;Vias Municipais;-20,765539;-49,404174;AVENIDA IZABEL MARTINS ARROYO
SAO JOSE DO RIO PRETO;Sao Jose do Rio Preto;2016;12;DEZEMBRO;FEMININO;MANHA;ATROPELAMENTO;PEDESTRE;80 ou mais;85;;PEDESTRE;PUBLICO;SEGUNDA;Vias Municipais;-20,781785;-49,39848;AVENIDA MIRASSOLÂNDIA
SAO JOSE DO RIO PRETO;Sao Jose do Rio Preto;2016;12;DEZEMBRO;FEMININO;NAO DISPONIVEL;ATROPELAMENTO;PEDESTRE;70-74;73;;PEDESTRE;PUBLICO;TERCA;Vias Municipais;-20,798575;-49,368688;Rua General Glicério
SAO JOSE DO RIO PRETO;Sao Jose do Rio Preto;2016;12;DEZEMBRO;FEMININO;MADRUGADA;COLISAO;MOTOCICLETA;25-29;29;;CONDUTOR;PUBLICO;DOMINGO;Rodovias;-20,6984074;-49,33954757;BR 153
SAO JOSE DO RIO PRETO;Sao Jose do Rio Preto;2016;12;DEZEMBRO;FEMININO;MADRUGADA;OUTROS;MOTOCICLETA;50-54;54;;PASSAGEIRO;PUBLICO;DOMINGO;Vias Municipais;ND;ND;NAO DISPONIVEL
SAO JOSE DOS CAMPOS;Sao Jose dos Campos;2016;12;DEZEMBRO;MASCULINO;TARDE;ATROPELAMENTO;PEDESTRE;35-39;36;;PEDESTRE;PUBLICO;SEGUNDA;Rodovias;-23,15284486;-45,78686508;BR 116
SAO JOSE DOS CAMPOS;Sao Jose dos Campos;2016;12;DEZEMBRO;FEMININO;MANHA;COLISAO;MOTOCICLETA;35-39;38;;CONDUTOR;PUBLICO;QUINTA;Vias Municipais;-23,210252;-45,898969;AVENIDA JORGE ZARUR
SAO JOSE DOS CAMPOS;Sao Jose dos Campos;2016;12;DEZEMBRO;MASCULINO;MADRUGADA;CHOQUE;MOTOCICLETA;25-29;28;;CONDUTOR;PUBLICO;QUARTA;Vias Municipais;-23,171935;-45,891148;AVENIDA RUI BARBOSA
SAO JOSE DOS CAMPOS;Sao Jose dos Campos;2016;12;DEZEMBRO;MASCULINO;MADRUGADA;COLISAO;MOTOCICLETA;35-39;35;;NAO DISPONIVEL;PUBLICO;SEGUNDA;Rodovias;-23,21110518;-45,89118839;BR 116
SAO JOSE DOS CAMPOS;Sao Jose dos Campos;2016;12;DEZEMBRO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;NAO DISPONIVEL;NAO DISPONIVEL;;PEDESTRE;PUBLICO;SEXTA;Vias Municipais;-23,173492;-45,812496;AVENIDA PRESIDENTE TANCREDO NEVES
SAO JOSE DOS CAMPOS;Sao Jose dos Campos;2016;12;DEZEMBRO;MASCULINO;MADRUGADA;ATROPELAMENTO;PEDESTRE;55-59;56;;PEDESTRE;PUBLICO;QUARTA;Vias Municipais;-23,234574;-45,915326;AVENIDA DOUTOR SEBASTIAO HENRIQUE DA CUN
SAO JOSE DOS CAMPOS;Sao Jose dos Campos;2016;12;DEZEMBRO;MASCULINO;NOITE;CHOQUE;AUTOMOVEL;25-29;26;;CONDUTOR;PUBLICO;DOMINGO;Vias Municipais;-23,258687;-45,922704;AVENIDA IMPERADOR
SAO MIGUEL ARCANJO;Sorocaba;2016;12;DEZEMBRO;MASCULINO;TARDE;COLISAO;AUTOMOVEL;40-44;40;;CONDUTOR;PUBLICO;DOMINGO;Rodovias;-23,9906602;-48,01608697;SP 139
SAO MIGUEL ARCANJO;Sorocaba;2016;12;DEZEMBRO;MASCULINO;MADRUGADA;OUTROS;AUTOMOVEL;35-39;35;;CONDUTOR;PUBLICO;DOMINGO;Rodovias;-23,80250688;-48,0919797;SP 139
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;TARDE;ATROPELAMENTO;PEDESTRE;70-74;74;;PEDESTRE;PUBLICO;SEGUNDA;Vias Municipais;-23,54992728;-46,63197746;Anita Garibaldi
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;TARDE;NAO DISPONIVEL;MOTOCICLETA;25-29;25;;CONDUTOR;PUBLICO;QUINTA;Nao Disponivel;ND;ND;NAO DISPONIVEL
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;TARDE;COLISAO;MOTOCICLETA;45-49;45;;CONDUTOR;PUBLICO;QUARTA;Vias Municipais;-23,645981;-46,752814;AVENIDA CARLOS CALDEIRA FILHO
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;45-49;48;;PEDESTRE;PUBLICO;QUINTA;Vias Municipais;-23,679979;-46,776577;RUA ABILIO CESAR
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;NOITE;COLISAO;MOTOCICLETA;25-29;29;;CONDUTOR;PUBLICO;QUARTA;Vias Municipais;-23,690397;-46,759219;ESTRADA DA BARONESA
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;MADRUGADA;CHOQUE;AUTOMOVEL;35-39;36;;PASSAGEIRO;PUBLICO;SEXTA;Vias Municipais;-23,574881;-46,729895;AVENIDA CORIFEU DE AZEVEDO MARQUES
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;FEMININO;NOITE;ATROPELAMENTO;PEDESTRE;0-17;3;;PEDESTRE;PUBLICO;SABADO;Vias Municipais;-23,536004;-46,444869;RUA DONA MARIA DE CAMARGO
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;MANHA;NAO DISPONIVEL;MOTOCICLETA;18-24;20;;CONDUTOR;PUBLICO;DOMINGO;Vias Municipais;-23,540385;-46,440281;RUA ALAYDE DE SOUZA COSTA
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;MANHA;CHOQUE;AUTOMOVEL;60-64;63;;CONDUTOR;PUBLICO;SEGUNDA;Vias Municipais;-23,550293;-46,510132;AVENIDA ITAQUERA
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;TARDE;CHOQUE;MOTOCICLETA;18-24;19;;NAO DISPONIVEL;PUBLICO;SABADO;Vias Municipais;-23,506913;-46,715937;Avenida Raimundo Pereira de Magalhães
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;NAO DISPONIVEL;ATROPELAMENTO;PEDESTRE;35-39;39;;PEDESTRE;PUBLICO;SABADO;Rodovias;-23,48511448;-46,76939291;SP 330
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;MADRUGADA;ATROPELAMENTO;PEDESTRE;55-59;56;;PEDESTRE;PUBLICO;QUINTA;Vias Municipais;-23,47592;-46,645354;AVENIDA ADOLFO COELHO
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;FEMININO;MADRUGADA;COLISAO;MOTOCICLETA;18-24;24;;PASSAGEIRO;PUBLICO;DOMINGO;Vias Municipais;-23,481529;-46,593495;AVENIDA GUSTAVO ADOLFO
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;TARDE;COLISAO;MOTOCICLETA;25-29;25;;CONDUTOR;PUBLICO;TERCA;Vias Municipais;-23,779125;-46,684297;Estrada do Barro Branco
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;MADRUGADA;ATROPELAMENTO;PEDESTRE;80 ou mais;81;;PEDESTRE;PUBLICO;QUARTA;Vias Municipais;-23,673142;-46,643737;AVENIDA CUPECE
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;FEMININO;NOITE;CHOQUE;AUTOMOVEL;25-29;27;;PASSAGEIRO;PUBLICO;DOMINGO;Vias Municipais;-23,577783;-46,500686;AVENIDA ARICANDUVA
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;FEMININO;MANHA;ATROPELAMENTO;PEDESTRE;65-69;65;;PEDESTRE;PUBLICO;DOMINGO;Vias Municipais;-23,628458;-46,769933;RUA IVAR BECKMAN
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;FEMININO;NOITE;COLISAO;MOTOCICLETA;NAO DISPONIVEL;NAO DISPONIVEL;;PASSAGEIRO;PUBLICO;SABADO;Vias Municipais;-23,592966;-46,692368;Marginal Pinheiros
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;TARDE;OUTROS;MOTOCICLETA;18-24;22;;NAO DISPONIVEL;PUBLICO;SEXTA;Vias Municipais;-23,636258;-46,618885;Rua Paulo de Morais
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;MADRUGADA;COLISAO;MOTOCICLETA;18-24;20;;NAO DISPONIVEL;PUBLICO;TERCA;Vias Municipais;-23,70247;-46,645085;ESTRADA DO ALVARENGA
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;MADRUGADA;COLISAO;MOTOCICLETA;18-24;23;;NAO DISPONIVEL;PUBLICO;TERCA;Vias Municipais;-23,70247;-46,645085;ESTRADA DO ALVARENGA
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;FEMININO;MADRUGADA;ATROPELAMENTO;PEDESTRE;0-17;16;;PEDESTRE;PUBLICO;QUARTA;Vias Municipais;-23,677197;-46,759689;ESTRADA DO M BOI MIRIM
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;NOITE;COLISAO;MOTOCICLETA;18-24;18;;CONDUTOR;PUBLICO;SABADO;Vias Municipais;-23,831156;-46,722301;RUA JOAO ROSCHEL CHRISTE
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;50-54;54;;PEDESTRE;PUBLICO;TERCA;Vias Municipais;-23,736671;-46,693915;AVENIDA DONA BELMIRA MARIN
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;MANHA;CHOQUE;AUTOMOVEL;25-29;28;;PASSAGEIRO;PUBLICO;DOMINGO;Vias Municipais;-23,54203;-46,534161;AVENIDA ARICANDUVA
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;NOITE;OUTROS;AUTOMOVEL;45-49;46;;CONDUTOR;PUBLICO;DOMINGO;Vias Municipais;-23,544389;-46,469078;AVENIDA PROFESSOR ENGENHIERO ADERVAN  MACHADO
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;MADRUGADA;ATROPELAMENTO;PEDESTRE;NAO DISPONIVEL;NAO DISPONIVEL;;PEDESTRE;PUBLICO;SABADO;Nao Disponivel;ND;ND;NAO DISPONIVEL
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;FEMININO;NOITE;ATROPELAMENTO;PEDESTRE;35-39;36;;PEDESTRE;PUBLICO;QUINTA;Vias Municipais;-23,604176;-46,642862;RUA DOS JASMIM
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;FEMININO;NOITE;ATROPELAMENTO;PEDESTRE;0-17;6;;PEDESTRE;PUBLICO;QUINTA;Vias Municipais;-23,604176;-46,642862;RUA DOS JASMIM
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;TARDE;COLISAO;MOTOCICLETA;40-44;44;;CONDUTOR;PUBLICO;DOMINGO;Vias Municipais;-23,642287;-46,448496;AVENIDA BRASIL
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;TARDE;OUTROS;MOTOCICLETA;0-17;12;;PASSAGEIRO;PUBLICO;DOMINGO;Vias Municipais;-23,573234;-46,402395;RUA CACHOEIRA MORENA
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;MADRUGADA;NAO DISPONIVEL;NAO DISPONIVEL;40-44;44;;NAO DISPONIVEL;NAO DISPONIVEL;TERCA;Nao Disponivel;ND;ND;NAO DISPONIVEL
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;NOITE;COLISAO;MOTOCICLETA;45-49;46;;CONDUTOR;PUBLICO;QUARTA;Vias Municipais;-23,826884;-46,729567;RUA EUZEBIO COGHI
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;MANHA;COLISAO;MOTOCICLETA;45-49;46;;CONDUTOR;PUBLICO;QUARTA;Vias Municipais;-23,448863;-46,70202;AVENIDA DEPUTADO CANTIDIO SAMPAIO
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;70-74;71;;PEDESTRE;PUBLICO;QUARTA;Vias Municipais;-23,548752;-46,732602;MARGINAL PINHEIROS
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;70-74;72;;PEDESTRE;PUBLICO;QUARTA;Vias Municipais;-23,524811;-46,628955;RUA EDUARDO CHAVES
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;FEMININO;NOITE;ATROPELAMENTO;PEDESTRE;75-79;76;;PEDESTRE;PUBLICO;DOMINGO;Vias Municipais;-23,45746;-46,681929;RUA AGENOR ALVES MEIRA
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;MANHA;CHOQUE;BICICLETA;25-29;27;;CONDUTOR;PUBLICO;TERCA;Vias Municipais;-23,479647;-46,686054;AVENIDA JOAO PAULO PRIMEIRO
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;MADRUGADA;COLISAO;AUTOMOVEL;30-34;33;;CONDUTOR;PUBLICO;QUINTA;Vias Municipais;-23,696304;-46,668563;ESTRADA DO ALVARENGA
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;TARDE;CHOQUE;BICICLETA;0-17;11;;CONDUTOR;PUBLICO;DOMINGO;Vias Municipais;-23,758333;-46,677422;AVENIDA THOMAS MORGAN
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;TARDE;CHOQUE;MOTOCICLETA;40-44;41;;CONDUTOR;PUBLICO;QUINTA;Vias Municipais;-23,726053;-46,78909;AVENIDA JOSE ESTIMA FILHO
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;NAO DISPONIVEL;ATROPELAMENTO;PEDESTRE;40-44;41;;PEDESTRE;NAO DISPONIVEL;QUARTA;Vias Municipais;-23,770095;-46,724937;RUA GASPAR LEME
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;FEMININO;NOITE;ATROPELAMENTO;PEDESTRE;35-39;37;;PEDESTRE;PUBLICO;QUINTA;Rodovias;-23,58330199;-46,77625004;SP 270
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;NAO DISPONIVEL;COLISAO;AUTOMOVEL;25-29;25;;NAO DISPONIVEL;PUBLICO;SABADO;Vias Municipais;-23,51405;-46,376049;RUA ZEZÉ MACEDO
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;MADRUGADA;COLISAO;MOTOCICLETA;35-39;36;;CONDUTOR;PUBLICO;SABADO;Vias Municipais;-23,622247;-46,760553;Rua Clarimundo Gonçalves
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;MADRUGADA;OUTROS;MOTOCICLETA;25-29;29;;CONDUTOR;PUBLICO;SABADO;Vias Municipais;-23,583325;-46,616497;AVENIDA DOUTOR RICARDO JAFET
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;NOITE;COLISAO;MOTOCICLETA;0-17;17;;CONDUTOR;PUBLICO;QUARTA;Vias Municipais;-23,447332;-46,581644;RUA MANUEL VIEIRA DA LUZ
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;MADRUGADA;ATROPELAMENTO;PEDESTRE;55-59;58;;PEDESTRE;PUBLICO;DOMINGO;Nao Disponivel;ND;ND;NAO DISPONIVEL
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;MANHA;ATROPELAMENTO;PEDESTRE;NAO DISPONIVEL;NAO DISPONIVEL;;PEDESTRE;PUBLICO;DOMINGO;Vias Municipais;-23,513856;-46,57678;RUA CIRO SOARES DE ALMEIDA
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;NAO DISPONIVEL;NAO DISPONIVEL;;PEDESTRE;PUBLICO;DOMINGO;Vias Municipais;-23,612466;-46,697409;AVENIDA JORNALISTA ROBERTO MARINHO
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;FEMININO;MANHA;ATROPELAMENTO;PEDESTRE;80 ou mais;82;;PEDESTRE;PUBLICO;QUINTA;Vias Municipais;-23,521012;-46,586659;RUA PROFESSORA MARIA JOSE BARONE FERNAND
PORTO FERREIRA;Central;2016;12;DEZEMBRO;MASCULINO;MADRUGADA;NAO DISPONIVEL;NAO DISPONIVEL;45-49;46;;NAO DISPONIVEL;PUBLICO;SEGUNDA;Rodovias;-21,80247752;-47,50516887;SP 330
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;NAO DISPONIVEL;COLISAO;AUTOMOVEL;25-29;26;;NAO DISPONIVEL;PUBLICO;SABADO;Vias Municipais;-23,51405;-46,376049;RUA ZEZÉ MACEDO
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;MADRUGADA;ATROPELAMENTO;PEDESTRE;25-29;29;;PEDESTRE;PUBLICO;SABADO;Vias Municipais;ND;ND;NAO DISPONIVEL
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;TARDE;COLISAO;MOTOCICLETA;18-24;22;;CONDUTOR;PUBLICO;SEXTA;Vias Municipais;-23,523694;-46,63164;AVENIDA DO ESTADO
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;NAO DISPONIVEL;COLISAO;AUTOMOVEL;18-24;22;;NAO DISPONIVEL;PUBLICO;SABADO;Vias Municipais;-23,513272;-46,376606;RUA ZEZÉ MACEDO
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;FEMININO;MADRUGADA;CHOQUE;MOTOCICLETA;40-44;41;;PASSAGEIRO;PUBLICO;SEXTA;Vias Municipais;-23,675279;-46,755939;ESTRADA DO M'BOI MIRIM
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;TARDE;COLISAO;MOTOCICLETA;25-29;29;;CONDUTOR;PUBLICO;SEXTA;Vias Municipais;-23,551888;-46,722467;AVENIDA DAS NACOES UNIDAS
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;MADRUGADA;ATROPELAMENTO;PEDESTRE;35-39;35;;PEDESTRE;PUBLICO;QUINTA;Vias Municipais;-23,649283;-46,676679;AVENIDA WASHINGTON LUIZ
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;MANHA;COLISAO;MOTOCICLETA;50-54;54;;CONDUTOR;PUBLICO;TERCA;Vias Municipais;-23,538019;-46,486573;AVENIDA AGUIA DE HAIA
SAO PAULO;Metropolitana de Sao Paulo;2016;12;DEZEMBRO;MASCULINO;MANHA;ATROPELAMENTO;PEDESTRE;25-29;28;;PEDESTRE;PUBLICO;SEGUNDA;Vias Municipais;-23,618247;-46,730188;RUA RICARDO AVENARIUS
